ph,temperature,humidity,flow,turbidity,tds,biofilm_risk_percent,biofilm_formation_label
6.39,28.67,61.15,78.23,2949.23,1228.91,67.03,HIGH
6.34,28.21,60.85,78.32,2957.7,1156.63,66.32,HIGH
6.33,28.15,60.27,78.24,2990.7,1166.04,66.22,HIGH
6.37,28.45,59.86,80.03,2941.78,1207.92,66.1,HIGH
6.32,28.28,60.52,78.38,2902.01,1134.04,66.21,HIGH
6.35,27.82,61.04,79.37,2862.32,1128.13,65.69,HIGH
6.33,27.95,61.56,80.35,2874.08,1195.33,65.31,HIGH
6.35,27.7,61.72,81.72,2909.57,1126.48,64.8,HIGH
6.39,27.23,61.79,81.96,2870.43,1158.78,64.68,HIGH
6.39,27.44,62.43,80.3,2882.48,1154.07,65.43,HIGH
6.41,27.38,62.69,80.88,2865.8,1133.63,65.31,HIGH
6.43,27.31,62.29,80.96,2884.58,1177.21,65.35,HIGH
6.39,27.65,61.7,80.35,2912.16,1141.76,65.5,HIGH
6.43,27.3,62.14,79.12,2893.82,1147.99,66.02,HIGH
6.47,27.16,61.77,77.77,2889.31,1114.06,66.69,HIGH
6.42,27.64,61.89,76.15,2841.55,1092.83,67.26,HIGH
6.45,27.5,61.84,77.3,2800.31,1142.92,66.96,HIGH
6.45,27.58,62.35,76.08,2780.88,1109.76,67.4,HIGH
6.46,27.7,62.67,76.13,2758.42,1099.57,67.59,HIGH
6.46,27.25,62.23,76.58,2713.1,1065.41,67.05,HIGH
6.42,27.62,61.7,76.25,2679.91,1045.86,67.2,HIGH
6.44,27.87,61.63,75.89,2719.31,1092.84,67.63,HIGH
6.47,28.06,60.81,74.46,2759.02,1070.37,68.52,HIGH
6.43,28.04,61.06,75.38,2790.34,1133.94,67.85,HIGH
6.4,27.85,61.89,74.07,2823.19,1128.76,67.99,HIGH
6.41,27.43,61.14,75.02,2847.92,1139.64,67.43,HIGH
6.43,27.86,61.26,73.33,2852.86,1125.11,68.48,HIGH
6.47,28.11,61.92,74.29,2809.97,1103.54,68.59,HIGH
6.5,28.49,61.68,75.21,2824.06,1091.02,68.8,HIGH
6.5,28.54,61.39,75.97,2790.94,1111.98,68.55,HIGH
6.51,28.51,61.12,76.13,2750.91,1089.75,68.56,HIGH
6.47,28.73,61.85,76.47,2738.65,1064.73,68.32,HIGH
6.48,29.05,62.26,75.22,2715.25,1086.48,69.09,HIGH
6.52,29.31,61.85,76.96,2750.17,1108.76,68.93,HIGH
6.5,29.7,62.65,78.38,2716.27,1084.42,68.59,HIGH
6.45,29.51,62.42,76.94,2739.78,1069.76,68.59,HIGH
6.49,29.21,63.25,78.55,2734.98,1106.55,68.08,HIGH
6.46,29.6,63.97,80.24,2756.66,1137.35,67.54,HIGH
6.51,30.06,64.85,78.78,2804.43,1164.08,68.68,HIGH
6.5,29.8,64.68,77.28,2796.23,1145.68,69.05,HIGH
6.48,29.39,65.37,76.44,2802.31,1111.67,68.91,HIGH
6.5,29.78,65.96,75.72,2819.39,1093.47,69.55,HIGH
6.52,29.79,66.48,75.43,2777.94,1123.23,69.88,HIGH
6.5,29.67,66.36,73.75,2752.68,1090.68,70.17,HIGH
6.5,29.39,66.58,75.5,2764.06,1121.09,69.36,HIGH
6.51,29.76,66.18,76.48,2744.29,1059.37,69.41,HIGH
6.47,29.7,66.8,78.29,2705.24,1069.21,68.42,HIGH
6.5,29.88,67.51,77.14,2723.16,1131.64,69.18,HIGH
6.49,30.09,67.34,75.6,2688.88,1104.71,69.67,HIGH
6.48,29.84,66.76,75.94,2735.91,1075.98,69.39,HIGH
6.47,29.98,66.85,74.31,2711.08,1132.02,70.02,HIGH
6.49,30.15,66.19,75.72,2662.57,1064.65,69.59,HIGH
6.48,30.29,66.1,74.37,2635.67,1029.15,69.84,HIGH
6.49,30.37,67.04,75.78,2684.97,1119.68,69.36,HIGH
6.48,30.36,67.16,74.4,2690.64,1103.0,69.81,HIGH
6.45,30.29,67.71,75.53,2738.01,1091.72,69.21,HIGH
6.45,30.55,68.17,74.03,2733.23,1087.03,69.58,HIGH
6.47,30.89,67.77,75.41,2753.51,1065.04,68.99,HIGH
6.52,31.27,67.66,75.38,2732.49,1135.23,69.06,HIGH
6.55,30.86,67.76,73.77,3000.0,1293.08,70.17,HIGH
6.52,30.71,68.0,73.38,3000.0,1242.49,70.16,HIGH
6.54,30.92,67.13,74.36,2967.38,1203.74,69.83,HIGH
6.49,30.73,67.59,72.64,2919.09,1126.53,70.2,HIGH
6.49,30.55,67.73,72.31,2903.49,1139.56,70.42,HIGH
6.44,30.47,66.81,71.18,2891.37,1196.08,70.55,HIGH
6.4,30.53,67.1,70.19,2857.77,1096.51,70.54,HIGH
6.4,30.55,67.43,71.2,2837.91,1157.93,70.16,HIGH
6.36,30.94,67.6,71.56,2836.81,1141.64,69.42,HIGH
6.37,30.84,67.39,69.97,2848.45,1186.4,70.18,HIGH
6.34,31.34,67.24,68.97,2814.66,1083.9,69.92,HIGH
6.37,31.2,67.6,67.89,2795.26,1085.58,70.62,HIGH
6.35,31.0,68.44,67.66,2791.23,1139.95,70.72,HIGH
6.38,31.25,68.91,69.66,2807.3,1116.65,70.04,HIGH
6.4,31.04,69.31,69.14,2769.37,1074.1,70.49,HIGH
6.4,31.13,69.56,67.82,2756.14,1073.87,70.94,HIGH
6.39,30.77,68.74,67.26,2708.15,1120.52,71.29,HIGH
6.39,30.31,67.97,67.46,2746.39,1142.53,71.61,HIGH
6.4,30.44,68.83,68.4,2720.01,1119.38,71.21,HIGH
6.42,30.09,69.59,66.59,2752.0,1115.12,72.29,HIGH
6.41,29.74,69.38,67.86,2762.77,1057.47,71.63,HIGH
6.38,29.79,70.2,67.09,2750.04,1066.49,71.7,HIGH
6.36,29.51,70.47,66.81,2796.08,1073.65,71.43,HIGH
6.39,29.41,70.49,65.19,2750.46,1071.87,72.17,HIGH
6.34,29.25,70.43,64.47,2748.72,1070.64,71.94,HIGH
6.39,28.93,70.69,63.19,2733.36,1086.94,72.47,HIGH
6.43,29.03,69.74,61.93,2698.95,1063.15,73.32,HIGH
6.44,29.26,70.05,62.92,2724.78,1100.54,73.25,HIGH
6.47,28.91,69.28,62.51,2762.54,1096.59,73.37,HIGH
6.51,28.65,69.79,63.99,2721.25,1076.6,72.9,HIGH
6.48,28.88,70.41,65.71,2714.92,1047.42,72.29,HIGH
6.53,29.26,70.51,65.58,2748.95,1137.9,72.94,HIGH
6.55,28.97,71.05,64.74,2700.7,1061.15,73.21,HIGH
6.56,29.02,71.0,65.44,2725.79,1042.68,73.04,HIGH
6.52,29.11,71.46,64.67,2736.85,1091.56,73.09,HIGH
6.5,29.12,71.47,63.42,2709.9,1104.93,73.38,HIGH
6.53,29.23,71.15,63.52,2701.01,1066.2,73.7,HIGH
6.49,29.25,70.68,63.28,2654.21,1012.69,73.43,HIGH
6.45,28.87,71.39,62.53,2668.98,1044.88,73.18,HIGH
6.44,29.33,71.15,61.16,2645.95,1088.45,73.92,HIGH
6.49,29.78,70.51,62.54,2599.36,998.95,74.1,HIGH
6.45,29.96,70.8,64.04,2561.61,1071.69,73.41,HIGH
6.46,29.52,70.95,64.81,2526.7,1022.24,72.94,HIGH
6.43,29.78,71.67,73.92,2496.66,1003.19,69.69,HIGH
6.45,29.93,72.25,73.49,2514.29,982.3,70.09,HIGH
6.48,29.52,71.96,71.88,2480.31,1011.62,70.56,HIGH
6.51,29.85,72.58,71.6,2447.42,933.14,71.11,HIGH
6.48,29.7,72.39,70.44,2461.93,991.04,71.19,HIGH
6.52,30.11,71.65,70.75,2413.16,984.12,71.52,HIGH
6.56,30.25,70.69,70.4,2383.33,986.74,71.87,HIGH
6.53,30.75,70.5,68.49,2577.71,996.68,71.93,HIGH
6.49,30.96,71.22,66.83,3000.0,1242.2,72.03,HIGH
6.53,30.98,71.25,67.34,2997.24,1238.38,72.13,HIGH
6.53,30.96,71.72,67.97,2985.66,1177.37,71.97,HIGH
6.49,31.27,71.6,69.03,3000.0,1211.01,71.05,HIGH
6.45,31.69,71.85,70.43,3000.0,1177.6,69.98,HIGH
6.48,31.91,70.99,68.55,3000.0,1217.67,70.71,HIGH
6.53,32.35,70.19,70.04,3000.0,1217.99,70.22,HIGH
6.5,32.22,69.58,71.05,3000.0,1334.15,69.73,HIGH
6.51,32.21,68.88,71.98,3000.0,1195.46,69.5,HIGH
6.49,32.27,67.93,73.16,2958.72,1221.15,68.86,HIGH
6.48,32.53,68.65,72.1,2935.97,1157.73,68.98,HIGH
6.44,32.51,68.22,70.71,2983.08,1234.83,69.13,HIGH
6.46,32.47,68.22,69.33,2988.4,1226.14,69.87,HIGH
6.44,32.5,68.35,70.13,2940.81,1213.41,69.39,HIGH
6.49,32.19,67.78,71.52,2964.78,1140.96,69.46,HIGH
6.51,32.03,66.96,71.85,2918.9,1196.94,69.66,HIGH
6.48,32.23,67.12,73.69,2890.43,1204.86,68.66,HIGH
6.52,32.42,66.43,75.33,2846.64,1117.61,68.19,HIGH
6.55,32.73,67.05,73.92,2876.09,1139.78,68.72,HIGH
6.56,32.58,67.05,74.28,2828.72,1112.13,68.77,HIGH
6.53,32.23,67.29,74.9,2790.08,1155.46,68.61,HIGH
6.51,32.28,66.54,73.0,2828.9,1137.41,69.09,HIGH
6.53,32.77,65.94,73.03,2783.89,1104.09,68.81,HIGH
6.53,33.01,65.62,73.17,2820.21,1135.1,68.59,HIGH
6.55,33.32,65.78,71.38,2784.39,1153.43,69.14,HIGH
6.56,33.75,66.01,72.87,2787.12,1105.75,68.4,HIGH
6.53,33.74,65.04,71.6,2784.05,1072.67,68.64,HIGH
6.51,33.41,65.34,72.23,2790.34,1108.93,68.5,HIGH
6.47,33.09,65.15,71.76,2753.59,1145.71,68.57,HIGH
6.45,32.62,65.5,70.51,2758.68,1123.75,69.22,HIGH
6.43,32.3,65.35,69.22,2736.31,1054.12,69.76,HIGH
6.47,31.93,65.6,69.48,2744.29,1120.74,70.28,HIGH
6.48,32.06,64.6,71.16,2704.17,1109.3,69.63,HIGH
6.52,32.16,64.38,72.28,2663.7,1107.86,69.51,HIGH
6.57,32.37,64.32,70.54,2656.42,1068.89,70.3,HIGH
6.54,32.5,64.1,69.54,2688.53,1084.86,70.34,HIGH
6.53,32.98,63.99,68.71,2641.93,1089.0,70.21,HIGH
6.48,33.28,63.26,69.88,2622.9,1096.52,69.22,HIGH
6.46,33.1,62.63,69.4,2670.16,1030.04,69.32,HIGH
6.42,32.77,63.18,67.88,2707.88,1044.79,69.8,HIGH
6.43,32.67,63.33,67.92,2666.48,1028.56,69.96,HIGH
6.46,32.38,63.04,67.61,2659.47,1053.46,70.49,HIGH
6.41,31.93,63.93,67.1,2708.38,1110.22,70.68,HIGH
6.46,31.58,63.75,67.42,2660.84,1101.99,71.19,HIGH
6.45,31.47,64.35,67.64,2669.18,1021.45,71.13,HIGH
6.49,31.52,65.32,66.7,2672.83,1076.4,71.69,HIGH
6.45,31.27,65.1,64.93,2634.91,1008.15,72.22,HIGH
6.46,31.0,64.5,66.16,2638.85,1019.71,72.02,HIGH
6.49,31.24,64.35,65.37,2641.05,1101.99,72.4,HIGH
6.51,31.26,64.7,67.18,2654.63,1108.39,71.86,HIGH
6.56,31.7,65.0,66.01,2701.64,1084.06,72.29,HIGH
6.54,32.01,64.16,64.36,2715.38,1045.7,72.48,HIGH
6.5,31.78,64.4,63.97,2728.98,1071.96,72.52,HIGH
6.53,31.59,64.27,63.7,2759.5,1075.48,73.02,HIGH
6.58,31.57,63.84,62.0,2777.76,1156.68,73.98,HIGH
6.55,31.42,63.2,60.6,2757.93,1146.3,74.32,HIGH
6.54,31.19,64.02,61.89,2716.32,1090.67,74.0,HIGH
6.57,31.37,64.51,63.69,2745.35,1085.09,73.47,HIGH
6.55,30.95,64.46,65.66,2755.56,1125.31,72.9,HIGH
6.52,31.0,63.51,63.7,2707.6,1127.02,73.37,HIGH
6.53,30.52,62.7,63.41,2744.21,1136.12,73.92,HIGH
6.55,30.91,61.98,62.49,2785.83,1153.68,74.05,HIGH
6.55,30.44,62.14,61.24,2791.98,1090.37,74.85,HIGH
6.56,30.34,62.95,62.85,2808.28,1160.74,74.41,HIGH
6.51,30.66,63.29,63.99,2759.6,1149.46,73.43,HIGH
6.56,30.19,62.71,63.9,2749.71,1074.35,74.17,HIGH
6.54,29.95,62.06,62.08,2898.51,1118.55,74.76,HIGH
6.56,29.86,62.84,62.28,2854.27,1111.66,74.76,HIGH
6.56,30.26,63.38,63.26,2810.89,1143.64,74.38,HIGH
6.59,29.83,63.75,65.09,2808.84,1114.14,74.04,HIGH
6.62,29.94,63.42,63.63,3000.0,1288.08,74.86,HIGH
6.63,29.65,63.89,62.87,2980.98,1163.65,74.99,HIGH
6.6,29.84,63.88,64.41,2938.37,1187.05,74.31,HIGH
6.63,29.55,63.09,63.17,2911.19,1179.04,74.76,HIGH
6.67,29.83,63.45,64.8,2908.05,1148.71,74.69,HIGH
6.67,29.96,63.57,66.21,2864.96,1162.6,74.28,HIGH
6.69,29.67,62.86,67.09,2906.65,1189.12,73.93,HIGH
6.68,29.61,61.94,67.05,2920.36,1140.76,73.83,HIGH
6.66,29.77,62.24,68.82,2964.6,1169.44,73.17,HIGH
6.67,30.15,62.55,68.72,3000.0,1339.77,73.37,HIGH
6.66,30.4,61.83,67.94,3000.0,1204.53,73.38,HIGH
6.7,30.82,61.47,68.44,3000.0,1168.47,73.18,HIGH
6.72,31.0,62.45,67.11,3000.0,1172.76,73.68,HIGH
6.73,31.1,62.59,66.05,2973.25,1201.02,74.01,HIGH
6.76,31.12,62.38,67.87,2924.98,1126.57,73.58,HIGH
6.74,30.84,62.12,67.66,2941.46,1174.96,73.77,HIGH
6.79,30.72,61.91,69.17,2959.11,1188.09,73.64,HIGH
6.81,30.66,61.92,67.81,2940.39,1182.85,74.32,HIGH
6.85,30.66,61.52,67.84,2945.61,1201.42,74.66,HIGH
6.84,30.8,61.46,68.41,2987.4,1229.95,74.28,HIGH
6.82,31.17,60.55,68.58,2954.6,1217.23,73.76,HIGH
6.84,31.49,59.7,69.57,2954.88,1186.87,73.33,HIGH
6.85,31.71,59.61,70.65,2905.81,1123.22,72.9,HIGH
6.83,31.26,59.94,69.86,2882.2,1135.78,73.34,HIGH
6.86,31.21,60.92,69.3,2836.72,1153.04,73.83,HIGH
6.83,31.61,60.8,70.03,2885.34,1200.27,73.03,HIGH
6.87,31.97,61.68,69.89,2897.27,1132.87,73.11,HIGH
6.84,32.39,61.28,70.19,2865.77,1181.56,72.42,HIGH
6.84,32.49,62.08,70.05,2909.19,1150.81,72.42,HIGH
6.86,32.06,61.84,70.56,2902.59,1141.02,72.67,HIGH
6.87,32.17,62.47,68.62,2856.05,1124.23,73.35,HIGH
6.88,32.04,61.81,66.93,2807.58,1134.84,74.15,HIGH
6.92,31.9,60.97,65.8,2849.77,1090.39,74.95,HIGH
6.96,31.98,61.29,66.18,2858.79,1155.0,75.03,HIGH
6.95,31.67,61.68,67.84,3000.0,1239.63,74.63,HIGH
6.9,31.99,61.7,69.4,2979.78,1143.62,73.5,HIGH
6.92,31.53,62.35,70.22,3000.0,1212.88,73.64,HIGH
6.94,31.47,61.51,71.5,3000.0,1190.83,73.46,HIGH
6.9,31.12,61.9,72.72,3000.0,1238.61,72.95,HIGH
6.94,30.97,61.8,71.54,2999.63,1212.98,73.77,HIGH
6.94,31.42,61.79,72.84,3000.0,1253.65,72.97,HIGH
6.93,31.01,62.19,71.21,2974.08,1191.46,73.78,HIGH
6.9,30.69,61.55,69.45,2966.48,1205.09,74.42,HIGH
6.9,30.69,61.51,43.46,2956.98,1173.63,83.54,HIGH
6.92,30.54,60.99,45.24,2926.05,1185.1,83.18,HIGH
6.93,30.56,60.71,45.54,2970.65,1184.99,83.13,HIGH
6.97,30.26,60.93,43.68,3000.0,1219.0,84.26,HIGH
7.0,30.06,61.26,42.75,2985.58,1144.48,84.98,HIGH
7.01,30.47,62.08,40.87,3000.0,1240.91,85.27,HIGH
6.97,30.45,61.63,41.88,2981.39,1213.72,84.75,HIGH
6.99,30.77,60.74,41.36,2950.31,1205.43,84.86,HIGH
7.02,30.65,61.38,42.18,2935.69,1196.58,84.59,HIGH
7.01,30.25,60.52,41.83,2908.65,1122.91,85.07,HIGH
7.01,30.24,61.23,43.7,2952.07,1150.78,84.46,HIGH
7.02,30.71,62.05,43.08,2943.02,1216.04,84.25,HIGH
6.97,30.57,62.32,41.27,2964.73,1166.67,84.91,HIGH
7.02,30.98,63.1,43.13,2992.33,1158.48,84.02,HIGH
7.02,31.41,62.95,44.03,2981.12,1181.73,83.38,HIGH
7.0,31.75,63.52,43.21,2993.12,1216.41,83.53,HIGH
6.97,31.89,64.07,44.16,2960.49,1164.14,82.91,HIGH
7.0,31.94,63.93,46.01,3000.0,1387.8,82.43,HIGH
6.97,32.09,63.8,45.6,2968.66,1204.53,82.25,HIGH
6.93,32.09,64.53,44.94,2947.96,1224.97,82.19,HIGH
6.92,31.97,64.37,45.77,2936.8,1216.55,81.9,HIGH
6.88,31.81,63.95,45.99,2921.77,1131.99,81.62,HIGH
6.85,32.23,64.47,44.41,2942.49,1216.99,81.67,HIGH
6.86,32.3,64.74,45.23,2957.96,1203.0,81.39,HIGH
6.9,32.44,64.78,43.54,2941.29,1126.78,82.21,HIGH
6.87,32.86,64.07,44.47,2934.65,1221.33,81.3,HIGH
6.86,32.45,63.67,46.1,2935.39,1201.08,80.96,HIGH
6.86,32.3,64.4,48.09,2949.04,1142.39,80.38,HIGH
6.81,32.48,63.86,46.95,2941.63,1209.39,80.31,HIGH
6.76,32.44,64.71,48.36,2989.85,1201.28,79.48,HIGH
6.79,32.84,64.96,46.61,3000.0,1251.22,79.96,HIGH
6.83,32.75,65.69,45.24,3000.0,1179.31,80.86,HIGH
6.83,32.35,65.89,46.62,2973.86,1181.74,80.66,HIGH
6.87,32.02,66.77,45.49,2959.87,1143.87,81.56,HIGH
6.89,31.82,66.34,46.04,2995.72,1219.36,81.71,HIGH
6.88,31.36,66.17,44.25,3000.0,1343.62,82.57,HIGH
6.84,31.38,65.9,43.34,3000.0,1242.25,82.58,HIGH
6.82,31.22,66.27,44.14,2967.71,1218.88,82.3,HIGH
6.83,30.74,66.49,45.24,2971.93,1172.37,82.35,HIGH
6.84,30.65,65.78,44.27,3000.0,1209.16,82.83,HIGH
6.81,30.46,65.0,45.11,2987.39,1156.97,82.41,HIGH
6.76,30.61,64.95,46.5,2980.15,1239.33,81.48,HIGH
6.74,30.69,65.79,47.03,2935.8,1149.87,81.11,HIGH
6.78,30.97,64.92,48.84,2905.95,1165.82,80.52,HIGH
6.82,31.43,64.09,47.31,2908.63,1172.26,81.0,HIGH
6.8,30.96,64.38,48.01,2905.93,1179.72,80.97,HIGH
6.76,31.36,64.59,48.42,2939.15,1154.82,80.27,HIGH
6.79,31.18,64.08,49.23,2956.16,1164.47,80.31,HIGH
6.77,31.35,64.82,48.93,2908.27,1162.85,80.15,HIGH
6.77,31.13,64.25,49.85,2893.87,1136.2,79.95,HIGH
6.75,31.58,64.58,51.37,3000.0,1392.38,78.95,HIGH
6.71,31.37,64.66,52.66,3000.0,1167.13,78.4,HIGH
6.67,31.75,63.92,53.13,3000.0,1192.45,77.65,HIGH
6.7,32.2,64.58,51.35,2976.72,1188.1,78.12,HIGH
6.73,32.1,63.83,50.36,3000.0,1196.59,78.8,HIGH
6.76,32.35,63.72,51.89,3000.0,1208.32,78.26,HIGH
6.74,31.93,64.26,53.62,3000.0,1180.94,77.82,HIGH
6.73,31.76,63.95,54.78,2961.57,1213.41,77.51,HIGH
6.75,31.27,63.58,54.45,2922.61,1195.32,78.11,HIGH
6.73,31.57,64.18,54.98,2951.7,1138.19,77.53,HIGH
6.72,31.58,64.44,53.56,2985.75,1191.94,78.0,HIGH
6.73,31.45,64.8,52.84,2976.08,1151.34,78.4,HIGH
6.76,31.03,64.07,54.26,2998.99,1190.14,78.41,HIGH
6.78,31.43,63.79,54.11,2975.72,1214.71,78.34,HIGH
6.77,31.23,64.28,54.55,2953.7,1137.49,78.24,HIGH
6.77,30.98,64.31,55.87,2948.71,1208.22,78.01,HIGH
6.76,31.29,63.98,56.87,2927.06,1163.13,77.33,HIGH
6.8,31.21,63.72,57.71,2975.08,1179.89,77.39,HIGH
6.76,31.53,63.05,56.42,2987.37,1152.27,77.33,HIGH
6.72,31.69,62.52,54.95,2976.54,1229.43,77.38,HIGH
6.7,31.31,63.48,54.78,2938.85,1145.5,77.6,HIGH
6.68,31.57,62.67,55.47,2983.85,1213.67,77.03,HIGH
6.73,31.96,63.17,54.78,2964.69,1197.82,77.34,HIGH
6.74,32.05,63.85,56.38,2958.42,1170.09,76.79,HIGH
6.74,31.8,63.08,57.73,2988.51,1222.41,76.5,HIGH
6.7,31.35,62.72,59.15,3000.0,1216.58,76.04,HIGH
6.73,31.68,63.06,60.7,3000.0,1182.46,75.47,HIGH
6.78,31.77,62.62,60.0,3000.0,1196.77,76.01,HIGH
6.73,31.97,62.89,59.13,2970.79,1214.9,75.84,HIGH
6.77,32.02,62.25,57.35,2957.57,1135.94,76.72,HIGH
6.75,32.14,61.75,59.24,2950.54,1174.7,75.76,HIGH
6.77,31.84,62.65,58.43,2990.44,1153.48,76.41,HIGH
6.74,31.45,62.63,58.29,2978.69,1143.04,76.59,HIGH
6.74,31.58,63.52,58.26,2934.05,1213.38,76.45,HIGH
6.72,31.35,63.18,60.25,2912.41,1118.14,75.82,HIGH
6.75,31.05,63.9,59.05,2896.56,1117.68,76.67,HIGH
6.73,30.88,64.74,59.69,2857.11,1154.83,76.39,HIGH
6.75,31.11,65.3,58.33,2887.24,1181.31,76.9,HIGH
6.75,30.73,65.17,58.21,2868.79,1134.59,77.22,HIGH
6.71,31.19,64.78,56.67,2845.0,1119.63,77.12,HIGH
6.75,31.54,64.5,56.27,2854.0,1167.34,77.27,HIGH
6.75,31.51,63.94,57.01,2840.13,1167.01,77.05,HIGH
6.73,31.28,63.69,57.92,2863.29,1141.4,76.76,HIGH
6.69,30.84,63.1,57.01,2869.85,1197.71,77.1,HIGH
6.74,30.95,62.31,56.74,2894.47,1137.26,77.48,HIGH
6.78,30.69,62.42,55.84,2866.39,1171.91,78.31,HIGH
6.79,30.43,62.2,55.77,2870.22,1111.93,78.56,HIGH
6.78,30.93,61.8,56.01,2823.14,1169.52,78.04,HIGH
6.79,30.59,61.53,56.01,2793.33,1067.53,78.37,HIGH
6.79,30.41,61.97,54.48,2824.28,1128.1,79.04,HIGH
6.78,30.35,61.06,55.68,2853.18,1105.88,78.58,HIGH
6.74,30.5,61.3,54.31,2841.24,1171.59,78.66,HIGH
6.71,30.76,61.55,54.19,3000.0,1316.73,78.28,HIGH
6.71,30.84,62.41,53.24,2971.31,1180.65,78.56,HIGH
6.74,30.85,62.91,51.62,2959.03,1169.27,79.32,HIGH
6.7,31.08,62.26,50.66,2956.84,1162.72,79.2,HIGH
6.66,30.71,62.75,50.78,3000.0,1164.87,79.17,HIGH
6.68,30.5,62.75,49.17,3000.0,1253.43,80.03,HIGH
6.7,30.74,63.4,50.87,3000.0,1249.26,79.4,HIGH
6.74,30.28,62.81,50.18,3000.0,1223.17,80.28,HIGH
6.76,30.41,62.8,50.42,2969.76,1174.86,80.25,HIGH
6.75,30.7,62.82,50.14,3000.0,1207.22,80.06,HIGH
6.72,31.13,62.78,51.0,2998.35,1246.95,79.22,HIGH
6.7,31.53,62.53,49.26,3000.0,1236.77,79.33,HIGH
6.71,31.12,62.75,49.1,3000.0,1215.45,79.78,HIGH
6.73,31.21,61.97,50.44,2963.6,1212.18,79.4,HIGH
6.77,31.03,61.4,51.31,3000.0,1205.47,79.53,HIGH
6.78,31.25,60.93,53.3,3000.0,1216.74,78.78,HIGH
6.77,31.33,61.79,54.17,2980.58,1203.99,78.33,HIGH
6.82,31.81,61.16,54.73,3000.0,1184.76,78.12,HIGH
6.86,31.33,61.08,54.67,3000.0,1208.79,78.84,HIGH
6.9,31.56,60.81,56.64,2979.19,1170.36,78.23,HIGH
6.87,31.12,60.83,57.01,2964.34,1224.16,78.26,HIGH
6.92,30.69,59.87,55.33,2929.06,1134.88,79.52,HIGH
6.91,30.46,59.87,56.8,2963.52,1187.43,79.13,HIGH
6.9,30.88,59.03,57.28,3000.0,1231.61,78.51,HIGH
6.85,30.68,58.05,58.52,3000.0,1172.38,77.89,HIGH
6.84,30.67,58.48,59.77,2989.71,1151.45,77.35,HIGH
6.87,30.39,58.83,58.15,3000.0,1247.86,78.39,HIGH
6.83,30.54,58.77,59.46,3000.0,1335.35,77.5,HIGH
6.81,30.38,58.74,57.83,3000.0,1201.57,78.04,HIGH
6.79,30.34,59.72,57.03,2981.84,1239.26,78.19,HIGH
6.8,30.04,58.88,56.82,2979.47,1195.26,78.62,HIGH
6.83,30.53,59.4,58.62,2948.58,1210.09,77.84,HIGH
6.86,30.64,59.53,60.24,3000.0,1380.31,77.36,HIGH
6.86,30.9,60.07,61.5,3000.0,1230.57,76.77,HIGH
6.91,31.26,60.79,60.97,3000.0,1288.29,77.02,HIGH
6.94,31.2,60.43,62.51,3000.0,1170.74,76.73,HIGH
6.93,30.91,60.14,62.73,3000.0,1202.58,76.86,HIGH
6.95,30.62,59.53,62.13,2996.72,1241.3,77.45,HIGH
6.93,30.51,59.06,63.88,2978.61,1232.59,76.72,HIGH
6.9,30.74,58.4,65.71,2948.13,1228.84,75.66,HIGH
6.91,30.93,59.29,65.37,2997.69,1240.02,75.78,HIGH
6.88,31.25,58.87,66.76,3000.0,1245.83,74.81,HIGH
6.85,31.09,58.31,67.39,2990.63,1166.82,74.5,HIGH
6.81,31.51,58.71,68.61,2954.62,1170.79,73.45,HIGH
6.83,31.16,57.85,70.1,2940.28,1146.2,73.28,HIGH
6.79,31.09,58.08,68.88,2938.67,1177.64,73.48,HIGH
6.8,31.34,58.64,67.14,2951.01,1158.4,74.03,HIGH
6.81,31.06,58.65,66.33,2958.91,1213.9,74.59,HIGH
6.8,31.46,57.81,68.25,2977.81,1198.08,73.54,HIGH
6.82,31.67,57.53,67.61,2994.46,1241.54,73.71,HIGH
6.79,31.25,57.58,65.67,2996.12,1202.41,74.52,HIGH
6.75,31.22,58.57,66.03,2961.64,1185.61,74.12,HIGH
6.78,30.88,58.36,66.79,2921.8,1203.72,74.29,HIGH
6.75,30.74,59.33,66.34,2892.07,1111.4,74.37,HIGH
6.77,30.59,59.06,65.46,2907.53,1121.23,74.9,HIGH
6.75,30.13,58.32,66.79,2932.21,1164.13,74.69,HIGH
6.8,30.38,58.52,68.37,2917.55,1155.67,74.26,HIGH
6.84,30.15,57.58,70.22,2932.88,1200.15,74.08,HIGH
6.81,30.62,56.71,71.7,2968.66,1161.55,73.05,HIGH
6.84,30.33,56.45,72.23,2935.05,1166.82,73.24,HIGH
6.88,30.42,55.91,73.22,2900.38,1173.95,73.14,HIGH
6.86,30.34,56.42,72.5,2930.65,1216.45,73.34,HIGH
6.89,30.58,55.46,70.7,2950.03,1198.18,74.0,HIGH
6.87,30.76,56.27,71.15,2959.9,1168.63,73.58,HIGH
6.92,30.31,55.87,71.58,2958.37,1217.16,74.12,HIGH
6.92,30.68,55.21,72.16,2997.69,1219.3,73.65,HIGH
6.92,30.61,55.04,70.26,3000.0,1256.45,74.38,HIGH
6.97,30.59,54.14,70.59,3000.0,1236.01,74.59,HIGH
6.96,30.71,54.15,71.25,2983.73,1200.3,74.21,HIGH
6.93,30.27,53.27,71.41,2960.07,1209.48,74.31,HIGH
6.89,30.27,53.11,69.89,2967.38,1143.52,74.51,HIGH
6.88,29.78,54.09,68.75,2931.71,1146.97,74.85,HIGH
6.92,29.34,55.04,68.99,3000.0,1279.18,74.73,HIGH
